country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
United States,2012,male,55-74 years,8032.0,29473157,27.25,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Boomers
United States,2012,male,25-34 years,4985.0,21028158,23.71,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Millenials
United States,2012,male,15-24 years,3918.0,22713083,17.25,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Millenials
United States,2012,female,35-54 years,3857.0,42238495,9.13,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Generation X
United States,2012,female,55-74 years,2264.0,32244829,7.02,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Boomers
United States,2012,female,25-34 years,1231.0,20667924,5.96,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Millenials
United States,2012,female,15-24 years,954.0,21653970,4.41,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Millenials
United States,2012,female,75+ years,428.0,11375645,3.76,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Silent
United States,2012,male,5-14 years,226.0,21198150,1.07,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Generation Z
United States,2012,female,5-14 years,85.0,20273917,0.42,United States2012,0.912,"1,61,55,25,50,00,000",55170.0,Generation Z
United States,2013,male,75+ years,2990.0,7816638,38.25,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Silent
United States,2013,male,55-74 years,8445.0,30405404,27.77,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Boomers
United States,2013,male,35-54 years,11396.0,42085688,27.08,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Generation X
United States,2013,male,25-34 years,5063.0,21386891,23.67,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Millenials
United States,2013,male,15-24 years,3903.0,22735631,17.17,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Millenials
United States,2013,female,35-54 years,3776.0,41983845,8.99,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Generation X
United States,2013,female,55-74 years,2484.0,33229667,7.48,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Boomers
United States,2013,female,25-34 years,1285.0,20951958,6.13,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Millenials
United States,2013,female,15-24 years,975.0,21698877,4.49,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Millenials
United States,2013,female,75+ years,431.0,11486590,3.75,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Silent
United States,2013,male,5-14 years,252.0,21233001,1.19,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Generation Z
United States,2013,female,5-14 years,143.0,20308672,0.7,United States2013,0.913,"1,66,91,51,70,00,000",56520.0,Generation Z
United States,2014,male,75+ years,3106.0,7994948,38.85,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Silent
United States,2014,male,55-74 years,8961.0,31339875,28.59,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Boomers
United States,2014,male,35-54 years,11455.0,41858354,27.37,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Generation X
United States,2014,male,25-34 years,5222.0,21760455,24.0,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Millenials
United States,2014,male,15-24 years,4089.0,22700273,18.01,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Millenials
United States,2014,female,35-54 years,4018.0,41742299,9.63,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Generation X
United States,2014,female,55-74 years,2676.0,34193742,7.83,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Boomers
United States,2014,female,25-34 years,1347.0,21250636,6.34,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Millenials
United States,2014,female,15-24 years,990.0,21691057,4.56,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Millenials
United States,2014,female,75+ years,477.0,11616299,4.11,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Silent
United States,2014,male,5-14 years,277.0,21264881,1.3,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Generation Z
United States,2014,female,5-14 years,151.0,20336916,0.74,United States2014,0.915,"1,74,27,60,90,00,000",58531.0,Generation Z
Uruguay,1985,male,75+ years,37.0,46900,78.89,Uruguay1985,0.667,"4,73,20,17,873",1729.0,G.I. Generation
Uruguay,1985,male,55-74 years,85.0,235800,36.05,Uruguay1985,0.667,"4,73,20,17,873",1729.0,G.I. Generation
Uruguay,1985,male,35-54 years,67.0,336400,19.92,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Silent
Uruguay,1985,male,25-34 years,30.0,204000,14.71,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Boomers
Uruguay,1985,female,55-74 years,21.0,270100,7.77,Uruguay1985,0.667,"4,73,20,17,873",1729.0,G.I. Generation
Uruguay,1985,male,15-24 years,16.0,247000,6.48,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Generation X
Uruguay,1985,female,75+ years,4.0,72800,5.49,Uruguay1985,0.667,"4,73,20,17,873",1729.0,G.I. Generation
Uruguay,1985,female,35-54 years,16.0,347300,4.61,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Silent
Uruguay,1985,female,15-24 years,5.0,240000,2.08,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Generation X
Uruguay,1985,female,25-34 years,3.0,203000,1.48,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Boomers
Uruguay,1985,female,5-14 years,2.0,263100,0.76,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Generation X
Uruguay,1985,male,5-14 years,1.0,271000,0.37,Uruguay1985,0.667,"4,73,20,17,873",1729.0,Generation X
Uruguay,1990,male,75+ years,37.0,52000,71.15,Uruguay1990,0.692,"9,29,88,39,655",3281.0,G.I. Generation
Uruguay,1990,male,55-74 years,74.0,246000,30.08,Uruguay1990,0.692,"9,29,88,39,655",3281.0,G.I. Generation
Uruguay,1990,male,35-54 years,75.0,339000,22.12,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Silent
Uruguay,1990,male,15-24 years,33.0,247000,13.36,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Generation X
Uruguay,1990,male,25-34 years,27.0,216000,12.5,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Boomers
Uruguay,1990,female,75+ years,9.0,90000,10.0,Uruguay1990,0.692,"9,29,88,39,655",3281.0,G.I. Generation
Uruguay,1990,female,55-74 years,25.0,283000,8.83,Uruguay1990,0.692,"9,29,88,39,655",3281.0,G.I. Generation
Uruguay,1990,female,35-54 years,14.0,358000,3.91,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Silent
Uruguay,1990,female,25-34 years,8.0,224000,3.57,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Boomers
Uruguay,1990,female,15-24 years,7.0,240000,2.92,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Generation X
Uruguay,1990,female,5-14 years,3.0,264000,1.14,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Generation X
Uruguay,1990,male,5-14 years,3.0,275000,1.09,Uruguay1990,0.692,"9,29,88,39,655",3281.0,Generation X
Uruguay,1995,male,75+ years,52.0,56835,91.49,Uruguay1995,0.711,"19,29,76,63,097",6555.0,G.I. Generation
Uruguay,1995,male,55-74 years,94.0,246698,38.1,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Silent
Uruguay,1995,male,25-34 years,52.0,220523,23.58,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Generation X
Uruguay,1995,male,35-54 years,83.0,356049,23.31,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Boomers
Uruguay,1995,male,15-24 years,43.0,270288,15.91,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Generation X
Uruguay,1995,female,75+ years,16.0,101397,15.78,Uruguay1995,0.711,"19,29,76,63,097",6555.0,G.I. Generation
Uruguay,1995,female,55-74 years,25.0,299569,8.35,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Silent
Uruguay,1995,female,35-54 years,27.0,379373,7.12,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Boomers
Uruguay,1995,female,15-24 years,18.0,261360,6.89,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Generation X
Uruguay,1995,female,25-34 years,15.0,226150,6.63,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Generation X
Uruguay,1995,female,5-14 years,2.0,257331,0.78,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Millenials
Uruguay,1995,male,5-14 years,0.0,268243,0.0,Uruguay1995,0.711,"19,29,76,63,097",6555.0,Millenials
Uruguay,2000,male,75+ years,61.0,63651,95.84,Uruguay2000,0.742,"22,82,32,55,802",7483.0,G.I. Generation
Uruguay,2000,male,55-74 years,141.0,247499,56.97,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Silent
Uruguay,2000,male,35-54 years,135.0,376711,35.84,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Boomers
Uruguay,2000,male,25-34 years,60.0,235863,25.44,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Generation X
Uruguay,2000,male,15-24 years,62.0,267146,23.21,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Generation X
Uruguay,2000,female,75+ years,11.0,116083,9.48,Uruguay2000,0.742,"22,82,32,55,802",7483.0,G.I. Generation
Uruguay,2000,female,35-54 years,33.0,401998,8.21,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Boomers
Uruguay,2000,female,55-74 years,22.0,303770,7.24,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Silent
Uruguay,2000,female,25-34 years,13.0,234530,5.54,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Generation X
Uruguay,2000,female,15-24 years,13.0,258235,5.03,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Generation X
Uruguay,2000,female,5-14 years,2.0,266635,0.75,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Millenials
Uruguay,2000,male,5-14 years,2.0,278048,0.72,Uruguay2000,0.742,"22,82,32,55,802",7483.0,Millenials
Uruguay,2005,male,75+ years,55.0,71161,77.29,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Silent
Uruguay,2005,male,55-74 years,112.0,247909,45.18,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Silent
Uruguay,2005,male,25-34 years,66.0,243372,27.12,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Generation X
Uruguay,2005,male,35-54 years,93.0,386768,24.05,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Boomers
Uruguay,2005,male,15-24 years,56.0,252521,22.18,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Millenials
Uruguay,2005,female,75+ years,18.0,131946,13.64,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Silent
Uruguay,2005,female,35-54 years,37.0,410654,9.01,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Boomers
Uruguay,2005,female,55-74 years,26.0,304225,8.55,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Silent
Uruguay,2005,female,15-24 years,17.0,244651,6.95,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Millenials
Uruguay,2005,female,25-34 years,15.0,241655,6.21,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Generation X
Uruguay,2005,female,5-14 years,2.0,262330,0.76,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Millenials
Uruguay,2005,male,5-14 years,1.0,272986,0.37,Uruguay2005,0.756,"17,36,28,57,684",5655.0,Millenials
Uruguay,2010,male,75+ years,67.0,76869,87.16,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Silent
Uruguay,2010,male,55-74 years,106.0,256883,41.26,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Silent
Uruguay,2010,male,25-34 years,77.0,236974,32.49,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation X
Uruguay,2010,male,15-24 years,69.0,262585,26.28,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Millenials
Uruguay,2010,male,35-54 years,101.0,406214,24.86,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation X
Uruguay,2010,female,55-74 years,42.0,308647,13.61,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Silent
Uruguay,2010,female,75+ years,14.0,150385,9.31,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Silent
Uruguay,2010,female,35-54 years,38.0,427551,8.89,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation X
Uruguay,2010,female,25-34 years,18.0,235276,7.65,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation X
Uruguay,2010,female,15-24 years,11.0,253651,4.34,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Millenials
Uruguay,2010,female,5-14 years,3.0,251005,1.2,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation Z
Uruguay,2010,male,5-14 years,1.0,261266,0.38,Uruguay2010,0.78,"40,28,44,81,652",12882.0,Generation Z
Uruguay,2012,male,75+ years,65.0,78821,82.47,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Silent
Uruguay,2012,male,55-74 years,112.0,263508,42.5,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Boomers
Uruguay,2012,male,35-54 years,144.0,413990,34.78,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Generation X
Uruguay,2012,male,25-34 years,72.0,234961,30.64,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,male,15-24 years,81.0,264743,30.6,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,female,55-74 years,36.0,314226,11.46,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Boomers
Uruguay,2012,female,35-54 years,44.0,433744,10.14,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Generation X
Uruguay,2012,female,75+ years,14.0,155392,9.01,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Silent
Uruguay,2012,female,25-34 years,16.0,232940,6.87,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,female,15-24 years,12.0,255688,4.69,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,male,5-14 years,2.0,257123,0.78,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Generation Z
Uruguay,2012,female,5-14 years,1.0,246803,0.41,Uruguay2012,0.788,"51,26,43,90,116",16264.0,Generation Z
Uruguay,2013,male,75+ years,63.0,79099,79.65,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Silent
Uruguay,2013,male,55-74 years,89.0,267909,33.22,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Boomers
Uruguay,2013,male,25-34 years,77.0,234385,32.85,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,male,35-54 years,118.0,417858,28.24,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Generation X
Uruguay,2013,male,15-24 years,73.0,265054,27.54,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,75+ years,23.0,157260,14.63,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Silent
Uruguay,2013,female,35-54 years,38.0,436578,8.7,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Generation X
Uruguay,2013,female,55-74 years,25.0,318219,7.86,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Boomers
Uruguay,2013,female,25-34 years,17.0,231983,7.33,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,15-24 years,15.0,255905,5.86,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,5-14 years,5.0,244964,2.04,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Generation Z
Uruguay,2013,male,5-14 years,3.0,255456,1.17,Uruguay2013,0.79,"57,53,12,33,351",18179.0,Generation Z
Uruguay,2014,male,75+ years,55.0,79118,69.52,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Silent
Uruguay,2014,male,35-54 years,150.0,421245,35.61,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Generation X
Uruguay,2014,male,55-74 years,95.0,272749,34.83,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Boomers
Uruguay,2014,male,25-34 years,81.0,234529,34.54,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,male,15-24 years,78.0,264979,29.44,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,55-74 years,37.0,322676,11.47,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Boomers
Uruguay,2014,female,35-54 years,45.0,438879,10.25,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Generation X
Uruguay,2014,female,25-34 years,20.0,231636,8.63,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,15-24 years,18.0,255685,7.04,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,75+ years,11.0,158956,6.92,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Silent
Uruguay,2014,male,5-14 years,1.0,253946,0.39,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Generation Z
Uruguay,2014,female,5-14 years,0.0,243247,0.0,Uruguay2014,0.793,"57,23,60,13,086",18012.0,Generation Z
Uzbekistan,2000,male,35-54 years,528.0,2289656,23.06,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Boomers
Uzbekistan,2000,male,25-34 years,355.0,1843476,19.26,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Generation X
Uzbekistan,2000,male,55-74 years,153.0,802122,19.07,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Silent
Uzbekistan,2000,male,15-24 years,350.0,2492264,14.04,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Generation X
Uzbekistan,2000,male,75+ years,12.0,104358,11.5,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,G.I. Generation
Uzbekistan,2000,female,75+ years,19.0,217711,8.73,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,G.I. Generation
Uzbekistan,2000,female,15-24 years,180.0,2451893,7.34,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Generation X
Uzbekistan,2000,female,25-34 years,106.0,1864696,5.68,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Generation X
Uzbekistan,2000,female,55-74 years,48.0,896059,5.36,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Silent
Uzbekistan,2000,female,35-54 years,98.0,2381166,4.12,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Boomers
Uzbekistan,2000,male,5-14 years,57.0,3279407,1.74,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Millenials
Uzbekistan,2000,female,5-14 years,13.0,3166259,0.41,Uzbekistan2000,0.594,"13,76,03,74,488",632.0,Millenials
Uzbekistan,2005,male,35-54 years,362.0,2712283,13.35,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Boomers
Uzbekistan,2005,male,55-74 years,94.0,808793,11.62,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Silent
Uzbekistan,2005,male,25-34 years,238.0,2060925,11.55,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Generation X
Uzbekistan,2005,male,75+ years,13.0,154634,8.41,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Silent
Uzbekistan,2005,male,15-24 years,184.0,2907415,6.33,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Millenials
Uzbekistan,2005,female,15-24 years,114.0,2846661,4.0,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Millenials
Uzbekistan,2005,female,25-34 years,69.0,2045225,3.37,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Generation X
Uzbekistan,2005,female,35-54 years,79.0,2836489,2.79,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Boomers
Uzbekistan,2005,female,75+ years,7.0,255163,2.74,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Silent
Uzbekistan,2005,female,55-74 years,21.0,896756,2.34,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Silent
Uzbekistan,2005,male,5-14 years,30.0,3105255,0.97,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Millenials
Uzbekistan,2005,female,5-14 years,10.0,2970748,0.34,Uzbekistan2005,0.625,"14,30,75,09,839",606.0,Millenials
Uzbekistan,2010,male,35-54 years,371.0,3142694,11.81,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Generation X
Uzbekistan,2010,male,25-34 years,235.0,2375259,9.89,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Generation X
Uzbekistan,2010,male,55-74 years,102.0,1036963,9.84,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Silent
Uzbekistan,2010,male,15-24 years,246.0,3208299,7.67,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Millenials
Uzbekistan,2010,female,15-24 years,208.0,3098743,6.71,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Millenials
Uzbekistan,2010,male,75+ years,9.0,196160,4.59,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Silent
Uzbekistan,2010,female,25-34 years,93.0,2391172,3.89,Uzbekistan2010,0.655,"39,33,27,70,929",1533.0,Generation X
